subject,type,label
http://purl.obolibrary.org/obo/OBI_0000767,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern CART
http://purl.obolibrary.org/obo/OBI_0000768,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module CARTXValidation
http://purl.obolibrary.org/obo/OBI_0000768,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module CARTXValidation
http://purl.obolibrary.org/obo/OBI_0000769,_:b21,Li-Cor
http://purl.obolibrary.org/obo/OBI_0000769,http://purl.obolibrary.org/obo/OBI_0000245,Li-Cor
http://purl.obolibrary.org/obo/OBI_0000769,http://www.w3.org/2002/07/owl#NamedIndividual,Li-Cor
http://purl.obolibrary.org/obo/OBI_0000770,_:b22,Bruker Corporation
http://purl.obolibrary.org/obo/OBI_0000770,http://purl.obolibrary.org/obo/OBI_0000245,Bruker Corporation
http://purl.obolibrary.org/obo/OBI_0000770,http://www.w3.org/2002/07/owl#NamedIndividual,Bruker Corporation
http://purl.obolibrary.org/obo/OBI_0000771,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module KNNXValidation
http://purl.obolibrary.org/obo/OBI_0000771,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module KNNXValidation
http://purl.obolibrary.org/obo/OBI_0000772,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module PeakMatch
http://purl.obolibrary.org/obo/OBI_0000772,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module PeakMatch
http://purl.obolibrary.org/obo/OBI_0000773,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module KNN
http://purl.obolibrary.org/obo/OBI_0000773,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module KNN
http://purl.obolibrary.org/obo/OBI_0000774,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module HierarchicalClustering
http://purl.obolibrary.org/obo/OBI_0000774,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module HierarchicalClustering
http://purl.obolibrary.org/obo/OBI_0000775,http://purl.obolibrary.org/obo/OBI_0000700,GenePattern SVM
http://purl.obolibrary.org/obo/OBI_0000775,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern SVM
http://purl.obolibrary.org/obo/OBI_0000776,_:b23,Applied Biosystems
http://purl.obolibrary.org/obo/OBI_0000776,http://purl.obolibrary.org/obo/OBI_0000245,Applied Biosystems
http://purl.obolibrary.org/obo/OBI_0000776,http://www.w3.org/2002/07/owl#NamedIndividual,Applied Biosystems
http://purl.obolibrary.org/obo/OBI_0000777,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module PCA
http://purl.obolibrary.org/obo/OBI_0000777,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module PCA
http://purl.obolibrary.org/obo/OBI_0000778,http://purl.obolibrary.org/obo/OBI_0000726,GenePattern peak matching
http://purl.obolibrary.org/obo/OBI_0000778,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern peak matching
http://purl.obolibrary.org/obo/OBI_0000779,_:b24,Bruker Daltonics
http://purl.obolibrary.org/obo/OBI_0000779,http://purl.obolibrary.org/obo/OBI_0000245,Bruker Daltonics
http://purl.obolibrary.org/obo/OBI_0000779,http://www.w3.org/2002/07/owl#NamedIndividual,Bruker Daltonics
http://purl.obolibrary.org/obo/OBI_0000780,http://purl.obolibrary.org/obo/OBI_0200190,GenePattern HeatMapViewer data visualization
http://purl.obolibrary.org/obo/OBI_0000780,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern HeatMapViewer data visualization
http://purl.obolibrary.org/obo/OBI_0000781,http://purl.obolibrary.org/obo/OBI_0200190,GenePattern HierarchicalClusteringViewer data visualization
http://purl.obolibrary.org/obo/OBI_0000781,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern HierarchicalClusteringViewer data visualization
http://purl.obolibrary.org/obo/OBI_0000782,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module HeatMapViewer
http://purl.obolibrary.org/obo/OBI_0000782,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module HeatMapViewer
http://purl.obolibrary.org/obo/OBI_0000783,http://purl.obolibrary.org/obo/OBI_0000713,GenePattern module HierarchicalClusteringViewer
http://purl.obolibrary.org/obo/OBI_0000783,http://www.w3.org/2002/07/owl#NamedIndividual,GenePattern module HierarchicalClusteringViewer
http://purl.obolibrary.org/obo/OBI_0000792,http://www.w3.org/2002/07/owl#Class,statistical model validation
http://purl.obolibrary.org/obo/OBI_0000829,_:b25,"Sysmex Corporation, Kobe, Japan"
http://purl.obolibrary.org/obo/OBI_0000829,http://purl.obolibrary.org/obo/OBI_0000245,"Sysmex Corporation, Kobe, Japan"
http://purl.obolibrary.org/obo/OBI_0000829,http://www.w3.org/2002/07/owl#NamedIndividual,"Sysmex Corporation, Kobe, Japan"
http://purl.obolibrary.org/obo/OBI_0000832,http://www.w3.org/2002/07/owl#Class,measurement device
http://purl.obolibrary.org/obo/OBI_0000833,http://www.w3.org/2002/07/owl#ObjectProperty,objective_achieved_by
http://purl.obolibrary.org/obo/OBI_0000835,http://www.w3.org/2002/07/owl#Class,manufacturer
http://purl.obolibrary.org/obo/OBI_0000836,http://www.w3.org/2002/07/owl#Class,test tube
http://purl.obolibrary.org/obo/OBI_0000901,_:b26,U.S. Food and Drug Administration
http://purl.obolibrary.org/obo/OBI_0000901,http://purl.obolibrary.org/obo/OBI_0000245,U.S. Food and Drug Administration
http://purl.obolibrary.org/obo/OBI_0000901,http://www.w3.org/2002/07/owl#NamedIndividual,U.S. Food and Drug Administration
http://purl.obolibrary.org/obo/OBI_0000947,http://www.w3.org/2002/07/owl#Class,service provider role
http://purl.obolibrary.org/obo/OBI_0000953,http://www.w3.org/2002/07/owl#Class,processed specimen
http://purl.obolibrary.org/obo/OBI_0000958,_:b27,right handed
http://purl.obolibrary.org/obo/OBI_0000958,http://purl.obolibrary.org/obo/OBI_0000963,right handed
http://purl.obolibrary.org/obo/OBI_0000958,http://www.w3.org/2002/07/owl#NamedIndividual,right handed
http://purl.obolibrary.org/obo/OBI_0000963,http://www.w3.org/2002/07/owl#Class,categorical label
http://purl.obolibrary.org/obo/OBI_0000967,http://www.w3.org/2002/07/owl#Class,container
http://purl.obolibrary.org/obo/OBI_0000968,http://www.w3.org/2002/07/owl#Class,device
http://purl.obolibrary.org/obo/OBI_0000979,_:b28,ambidexterous
http://purl.obolibrary.org/obo/OBI_0000979,http://purl.obolibrary.org/obo/OBI_0000963,ambidexterous
http://purl.obolibrary.org/obo/OBI_0000979,http://www.w3.org/2002/07/owl#NamedIndividual,ambidexterous
http://purl.obolibrary.org/obo/OBI_0000998,_:b29,left handed
http://purl.obolibrary.org/obo/OBI_0000998,http://purl.obolibrary.org/obo/OBI_0000963,left handed
http://purl.obolibrary.org/obo/OBI_0000998,http://www.w3.org/2002/07/owl#NamedIndividual,left handed
http://purl.obolibrary.org/obo/OBI_0001000,http://www.w3.org/2002/07/owl#Class,questionnaire
http://purl.obolibrary.org/obo/OBI_0001004,http://purl.obolibrary.org/obo/OBI_0001000,Edingburgh handedness inventory
http://purl.obolibrary.org/obo/OBI_0001004,http://www.w3.org/2002/07/owl#NamedIndividual,Edingburgh handedness inventory
http://purl.obolibrary.org/obo/OBI_0001213,_:b30,eBioscience
http://purl.obolibrary.org/obo/OBI_0001213,http://purl.obolibrary.org/obo/OBI_0000245,eBioscience
http://purl.obolibrary.org/obo/OBI_0001213,http://www.w3.org/2002/07/owl#NamedIndividual,eBioscience
http://purl.obolibrary.org/obo/OBI_0001224,_:b31,Cytopeia
http://purl.obolibrary.org/obo/OBI_0001224,http://purl.obolibrary.org/obo/OBI_0000245,Cytopeia
http://purl.obolibrary.org/obo/OBI_0001224,http://www.w3.org/2002/07/owl#NamedIndividual,Cytopeia
http://purl.obolibrary.org/obo/OBI_0001287,_:b32,Exalpha Biological
http://purl.obolibrary.org/obo/OBI_0001287,http://purl.obolibrary.org/obo/OBI_0000245,Exalpha Biological
http://purl.obolibrary.org/obo/OBI_0001287,http://www.w3.org/2002/07/owl#NamedIndividual,Exalpha Biological
http://purl.obolibrary.org/obo/OBI_0001312,_:b33,Apogee Flow Systems
http://purl.obolibrary.org/obo/OBI_0001312,http://purl.obolibrary.org/obo/OBI_0000245,Apogee Flow Systems
http://purl.obolibrary.org/obo/OBI_0001312,http://www.w3.org/2002/07/owl#NamedIndividual,Apogee Flow Systems
http://purl.obolibrary.org/obo/OBI_0001320,_:b34,Exbio Antibodies
http://purl.obolibrary.org/obo/OBI_0001320,http://purl.obolibrary.org/obo/OBI_0000245,Exbio Antibodies
http://purl.obolibrary.org/obo/OBI_0001320,http://www.w3.org/2002/07/owl#NamedIndividual,Exbio Antibodies
http://purl.obolibrary.org/obo/OBI_0001321,_:b35,Becton Dickinson (BD Biosciences)
http://purl.obolibrary.org/obo/OBI_0001321,http://purl.obolibrary.org/obo/OBI_0000245,Becton Dickinson (BD Biosciences)
http://purl.obolibrary.org/obo/OBI_0001321,http://www.w3.org/2002/07/owl#NamedIndividual,Becton Dickinson (BD Biosciences)
http://purl.obolibrary.org/obo/OBI_0001338,_:b36,Dako Cytomation
http://purl.obolibrary.org/obo/OBI_0001338,http://purl.obolibrary.org/obo/OBI_0000245,Dako Cytomation
http://purl.obolibrary.org/obo/OBI_0001338,http://www.w3.org/2002/07/owl#NamedIndividual,Dako Cytomation
http://purl.obolibrary.org/obo/OBI_0001340,_:b37,Millipore
http://purl.obolibrary.org/obo/OBI_0001340,http://purl.obolibrary.org/obo/OBI_0000245,Millipore
http://purl.obolibrary.org/obo/OBI_0001340,http://www.w3.org/2002/07/owl#NamedIndividual,Millipore
http://purl.obolibrary.org/obo/OBI_0001347,_:b38,Antigenix
http://purl.obolibrary.org/obo/OBI_0001347,http://purl.obolibrary.org/obo/OBI_0000245,Antigenix
http://purl.obolibrary.org/obo/OBI_0001347,http://www.w3.org/2002/07/owl#NamedIndividual,Antigenix
http://purl.obolibrary.org/obo/OBI_0001355,_:b39,Partec
http://purl.obolibrary.org/obo/OBI_0001355,http://purl.obolibrary.org/obo/OBI_0000245,Partec
http://purl.obolibrary.org/obo/OBI_0001355,http://www.w3.org/2002/07/owl#NamedIndividual,Partec
http://purl.obolibrary.org/obo/OBI_0001372,_:b40,Beckman Coulter
http://purl.obolibrary.org/obo/OBI_0001372,http://purl.obolibrary.org/obo/OBI_0000245,Beckman Coulter
http://purl.obolibrary.org/obo/OBI_0001372,http://www.w3.org/2002/07/owl#NamedIndividual,Beckman Coulter
http://purl.obolibrary.org/obo/OBI_0001375,_:b41,Advanced Instruments Inc. (AI Companies)
http://purl.obolibrary.org/obo/OBI_0001375,http://purl.obolibrary.org/obo/OBI_0000245,Advanced Instruments Inc. (AI Companies)
http://purl.obolibrary.org/obo/OBI_0001375,http://www.w3.org/2002/07/owl#NamedIndividual,Advanced Instruments Inc. (AI Companies)
http://purl.obolibrary.org/obo/OBI_0001424,_:b42,Miltenyi Biotec
http://purl.obolibrary.org/obo/OBI_0001424,http://purl.obolibrary.org/obo/OBI_0000245,Miltenyi Biotec
http://purl.obolibrary.org/obo/OBI_0001424,http://www.w3.org/2002/07/owl#NamedIndividual,Miltenyi Biotec
http://purl.obolibrary.org/obo/OBI_0001428,_:b43,AES Chemunex
http://purl.obolibrary.org/obo/OBI_0001428,http://purl.obolibrary.org/obo/OBI_0000245,AES Chemunex
http://purl.obolibrary.org/obo/OBI_0001428,http://www.w3.org/2002/07/owl#NamedIndividual,AES Chemunex
http://purl.obolibrary.org/obo/OBI_0001431,_:b44,Bentley Instruments
http://purl.obolibrary.org/obo/OBI_0001431,http://purl.obolibrary.org/obo/OBI_0000245,Bentley Instruments
http://purl.obolibrary.org/obo/OBI_0001431,http://www.w3.org/2002/07/owl#NamedIndividual,Bentley Instruments
http://purl.obolibrary.org/obo/OBI_0001434,_:b45,Invitrogen
http://purl.obolibrary.org/obo/OBI_0001434,http://purl.obolibrary.org/obo/OBI_0000245,Invitrogen
http://purl.obolibrary.org/obo/OBI_0001434,http://www.w3.org/2002/07/owl#NamedIndividual,Invitrogen
http://purl.obolibrary.org/obo/OBI_0001443,_:b46,Luminex
http://purl.obolibrary.org/obo/OBI_0001443,http://purl.obolibrary.org/obo/OBI_0000245,Luminex
http://purl.obolibrary.org/obo/OBI_0001443,http://www.w3.org/2002/07/owl#NamedIndividual,Luminex
http://purl.obolibrary.org/obo/OBI_0001458,_:b47,CytoBuoy
http://purl.obolibrary.org/obo/OBI_0001458,http://purl.obolibrary.org/obo/OBI_0000245,CytoBuoy
http://purl.obolibrary.org/obo/OBI_0001458,http://www.w3.org/2002/07/owl#NamedIndividual,CytoBuoy
http://purl.obolibrary.org/obo/OBI_0001855,_:b48,Nimblegen
http://purl.obolibrary.org/obo/OBI_0001855,http://purl.obolibrary.org/obo/OBI_0000245,Nimblegen
http://purl.obolibrary.org/obo/OBI_0001855,http://www.w3.org/2002/07/owl#NamedIndividual,Nimblegen
http://purl.obolibrary.org/obo/OBI_0001856,_:b49,Pacific Biosciences
http://purl.obolibrary.org/obo/OBI_0001856,http://purl.obolibrary.org/obo/OBI_0000245,Pacific Biosciences
http://purl.obolibrary.org/obo/OBI_0001856,http://www.w3.org/2002/07/owl#NamedIndividual,Pacific Biosciences
http://purl.obolibrary.org/obo/OBI_0001860,_:b50,NanoString Technologies
http://purl.obolibrary.org/obo/OBI_0001860,http://purl.obolibrary.org/obo/OBI_0000245,NanoString Technologies
http://purl.obolibrary.org/obo/OBI_0001860,http://www.w3.org/2002/07/owl#NamedIndividual,NanoString Technologies
http://purl.obolibrary.org/obo/OBI_0001927,http://www.w3.org/2002/07/owl#ObjectProperty,specifies value of
http://purl.obolibrary.org/obo/OBI_0001930,http://www.w3.org/2002/07/owl#Class,categorical value specification
http://purl.obolibrary.org/obo/OBI_0001933,http://www.w3.org/2002/07/owl#Class,value specification
http://purl.obolibrary.org/obo/OBI_0001937,http://www.w3.org/2002/07/owl#DatatypeProperty,has specified numeric value
http://purl.obolibrary.org/obo/OBI_0001938,http://www.w3.org/2002/07/owl#ObjectProperty,has value specification
http://purl.obolibrary.org/obo/OBI_0002076,http://www.w3.org/2002/07/owl#Class,collection of specimens
http://purl.obolibrary.org/obo/OBI_0002135,http://www.w3.org/2002/07/owl#DatatypeProperty,has specified value
http://purl.obolibrary.org/obo/OBI_0002193,http://purl.obolibrary.org/obo/OBI_0000245,Thermo Fisher Scientific
http://purl.obolibrary.org/obo/OBI_0002193,http://www.w3.org/2002/07/owl#NamedIndividual,Thermo Fisher Scientific
http://purl.obolibrary.org/obo/OBI_0002205,http://www.w3.org/2002/07/owl#Class,histologic grade according to AJCC 7th edition
http://purl.obolibrary.org/obo/OBI_0002206,http://purl.obolibrary.org/obo/OBI_0002205,G1: Well differentiated
http://purl.obolibrary.org/obo/OBI_0002206,http://www.w3.org/2002/07/owl#NamedIndividual,G1: Well differentiated
http://purl.obolibrary.org/obo/OBI_0002207,http://purl.obolibrary.org/obo/OBI_0002205,G2: Moderately differentiated
http://purl.obolibrary.org/obo/OBI_0002207,http://www.w3.org/2002/07/owl#NamedIndividual,G2: Moderately differentiated
http://purl.obolibrary.org/obo/OBI_0002208,http://purl.obolibrary.org/obo/OBI_0002205,G3: Poorly differentiated
http://purl.obolibrary.org/obo/OBI_0002208,http://www.w3.org/2002/07/owl#NamedIndividual,G3: Poorly differentiated
http://purl.obolibrary.org/obo/OBI_0002209,http://purl.obolibrary.org/obo/OBI_0002205,G4: Undifferentiated
http://purl.obolibrary.org/obo/OBI_0002209,http://www.w3.org/2002/07/owl#NamedIndividual,G4: Undifferentiated
http://purl.obolibrary.org/obo/OBI_0002210,http://www.w3.org/2002/07/owl#Class,histologic grade according to the Fuhrman Nuclear Grading System
http://purl.obolibrary.org/obo/OBI_0002211,http://purl.obolibrary.org/obo/OBI_0002210,G1 (Fuhrman)
http://purl.obolibrary.org/obo/OBI_0002211,http://www.w3.org/2002/07/owl#NamedIndividual,G1 (Fuhrman)
http://purl.obolibrary.org/obo/OBI_0002212,http://purl.obolibrary.org/obo/OBI_0002210,G2 (Fuhrman)
http://purl.obolibrary.org/obo/OBI_0002212,http://www.w3.org/2002/07/owl#NamedIndividual,G2 (Fuhrman)
http://purl.obolibrary.org/obo/OBI_0002213,http://purl.obolibrary.org/obo/OBI_0002210,G3 (Fuhrman)
